,Date,Location,Gender
13069,08/26/2010,77th Street,M
13070,08/26/2010,77th Street,M
13071,08/26/2010,77th Street,M
13072,08/26/2010,Southeast,M
13073,08/27/2010,West Valley,M
13074,04/24/2010,Rampart,M
13075,08/27/2010,Southwest,M
13076,08/27/2010,Southwest,M
13077,08/27/2010,Topanga,M
13078,08/27/2010,Topanga,M
13079,08/27/2010,Northeast,M
13080,08/27/2010,Southeast,M
13081,08/27/2010,Pacific,M
13082,08/27/2010,Southeast,M
13083,08/27/2010,Central,M
13084,08/27/2010,Central,F
13085,08/27/2010,Southeast,M
13086,08/27/2010,Southeast,M
13087,08/28/2010,Foothill,M
13088,08/28/2010,Central,M
13089,08/29/2010,Pacific,M
13090,04/21/2010,Rampart,M
13091,08/29/2010,Southeast,M
13092,08/30/2010,Central,M
13093,08/30/2010,Olympic,M
13094,08/31/2010,Devonshire,M
13095,08/31/2010,Devonshire,M
13096,08/31/2010,Topanga,M
13097,08/31/2010,Central,M
13098,08/31/2010,N Hollywood,M
13099,09/01/2010,Wilshire,M
13100,09/01/2010,West LA,M
13101,09/01/2010,Southeast,M
13102,09/01/2010,Central,M
13103,09/01/2010,Rampart,M
13104,04/22/2010,Rampart,M
13105,09/01/2010,N Hollywood,M
13106,09/01/2010,Pacific,M
13107,09/01/2010,77th Street,M
13108,09/01/2010,Southwest,F
13109,09/02/2010,Northeast,M
13110,09/02/2010,Central,M
13111,09/02/2010,Central,M
13112,09/02/2010,Mission,M
13113,09/02/2010,Hollenbeck,M
13114,09/02/2010,Southwest,M
13115,09/02/2010,77th Street,M
13116,09/03/2010,Van Nuys,M
13117,09/02/2010,Foothill,M
13118,09/03/2010,Pacific,M
13119,09/03/2010,Southeast,M
13120,09/03/2010,Hollywood,M
13121,09/03/2010,Hollywood,M
13122,09/03/2010,Hollywood,M
13123,09/03/2010,Hollywood,M
13124,09/03/2010,Pacific,M
13125,09/03/2010,Southeast,F
13126,09/03/2010,Van Nuys,M
13127,09/03/2010,77th Street,M
13128,09/03/2010,Southwest,M
13129,09/03/2010,Southwest,M
13130,09/04/2010,Pacific,M
13131,09/04/2010,Pacific,M
13132,09/04/2010,Devonshire,M
13133,09/04/2010,Hollywood,M
13134,09/04/2010,Hollywood,F
13135,09/05/2010,77th Street,M
13136,09/05/2010,Pacific,M
13137,09/05/2010,Pacific,M
13138,09/06/2010,Southwest,M
13139,09/06/2010,Pacific,M
13140,09/07/2010,Southeast,M
13141,09/07/2010,Southeast,M
13142,09/07/2010,Rampart,M
13143,09/07/2010,Rampart,M
13144,09/07/2010,Olympic,M
13145,09/07/2010,Olympic,M
13146,09/07/2010,Central,M
13147,09/07/2010,Central,M
13148,09/08/2010,N Hollywood,M
13149,09/08/2010,Newton,M
13150,09/08/2010,Central,M
13151,09/08/2010,West Valley,F
13152,09/08/2010,West Valley,M
13153,09/09/2010,Southeast,M
13154,09/09/2010,Southeast,M
13155,09/09/2010,Mission,M
13156,09/09/2010,Southwest,M
13157,09/09/2010,Harbor,F
13158,09/09/2010,Central,M
13159,09/09/2010,Devonshire,M
13160,09/09/2010,Southwest,M
13161,09/09/2010,Van Nuys,M
13162,09/09/2010,Southeast,M
13163,09/09/2010,Southeast,F
13164,09/10/2010,Central,M
13165,09/10/2010,Devonshire,M
13166,09/10/2010,77th Street,M
13167,09/10/2010,77th Street,M
13168,09/10/2010,Southwest,M
13169,09/10/2010,Southwest,M
13170,09/11/2010,Harbor,M
13171,09/12/2010,Hollywood,M
13172,09/12/2010,Rampart,M
13173,09/13/2010,Harbor,F
13174,09/13/2010,Central,M
13175,04/27/2010,Rampart,M
13176,09/14/2010,77th Street,M
13177,09/14/2010,77th Street,M
13178,09/14/2010,77th Street,M
13179,09/14/2010,Southeast,M
13180,09/14/2010,Central,F
13181,09/14/2010,Central,M
13182,09/14/2010,Central,M
13183,09/14/2010,Van Nuys,M
13184,09/15/2010,77th Street,M
13185,09/15/2010,Central,M
13186,09/15/2010,Newton,M
13187,09/15/2010,Olympic,M
13188,09/15/2010,Wilshire,M
13189,09/15/2010,Mission,M
13190,09/15/2010,Southeast,M
13191,09/15/2010,Harbor,M
13192,09/15/2010,Mission,M
13193,09/15/2010,Southeast,M
13194,09/15/2010,Northeast,M
13195,09/15/2010,Northeast,M
13196,09/15/2010,Foothill,M
13197,09/16/2010,Newton,M
13198,09/16/2010,Northeast,M
13199,09/16/2010,Newton,M
13200,09/16/2010,Topanga,M
13201,09/16/2010,Topanga,F
13202,09/16/2010,Topanga,M
13203,09/16/2010,Topanga,M
13204,09/16/2010,Foothill,M
13205,09/16/2010,Harbor,M
13206,09/16/2010,Pacific,M
13207,09/16/2010,Devonshire,M
13208,09/16/2010,Devonshire,F
13209,09/17/2010,Newton,M
13210,09/17/2010,Pacific,F
13211,09/17/2010,Olympic,M
13212,09/17/2010,Topanga,M
13213,09/17/2010,Pacific,M
13214,09/18/2010,West Valley,M
13215,09/18/2010,Topanga,M
13216,09/18/2010,Topanga,M
13217,09/18/2010,Newton,M
13218,09/18/2010,Van Nuys,M
13219,09/18/2010,Devonshire,M
13220,09/18/2010,Devonshire,M
13221,09/19/2010,Hollywood,M
13222,09/18/2010,Foothill,M
13223,09/18/2010,Foothill,M
13224,09/18/2010,Foothill,F
13225,09/19/2010,Pacific,F
13226,09/19/2010,77th Street,M
13227,09/19/2010,Mission,M
13228,09/20/2010,77th Street,M
13229,09/20/2010,Olympic,M
13230,09/20/2010,Topanga,M
13231,09/20/2010,Topanga,F
13232,09/20/2010,Pacific,M
13233,09/21/2010,Topanga,M
13234,09/21/2010,Topanga,M
13235,09/21/2010,Northeast,M
13236,09/21/2010,Southwest,M
13237,09/21/2010,Rampart,M
13238,09/21/2010,77th Street,M
13239,09/21/2010,Topanga,M
13240,09/21/2010,Pacific,M
13241,09/21/2010,Topanga,M
13242,09/21/2010,Pacific,M
13243,09/21/2010,Hollenbeck,M
13244,09/22/2010,Foothill,M
13245,09/22/2010,Devonshire,M
13246,09/22/2010,Devonshire,F
13247,09/22/2010,Rampart,M
13248,09/22/2010,Rampart,M
13249,09/22/2010,Newton,M
13250,09/22/2010,Wilshire,M
13251,09/22/2010,Pacific,M
13252,09/22/2010,Newton,M
13253,09/22/2010,Mission,M
13254,09/23/2010,Southwest,M
13255,09/23/2010,Van Nuys,M
13256,09/23/2010,Southwest,M
13257,09/23/2010,77th Street,M
13258,09/23/2010,Central,M
13259,09/23/2010,Topanga,F
13260,09/24/2010,N Hollywood,M
13261,09/24/2010,77th Street,M
13262,09/24/2010,Rampart,M
13263,09/24/2010,Southeast,M
13264,09/24/2010,Southeast,M
13265,09/24/2010,77th Street,M
13266,09/24/2010,Central,F
13267,09/24/2010,77th Street,M
13268,09/24/2010,Central,F
13269,09/24/2010,Newton,M
13270,09/25/2010,Foothill,M
13271,09/25/2010,77th Street,M
13272,02/21/2018,Mission,M
13273,09/25/2010,Pacific,M
13274,09/26/2010,Van Nuys,M
13275,09/26/2010,Olympic,F
13276,09/26/2010,Southwest,M
13277,09/27/2010,Devonshire,M
13278,09/27/2010,Harbor,M
13279,09/27/2010,West Valley,M
13280,09/27/2010,Pacific,M
13281,09/27/2010,West Valley,M
13282,09/27/2010,Mission,M
13283,09/27/2010,Pacific,M
13284,09/28/2010,Hollywood,M
13285,09/28/2010,Newton,M
13286,09/28/2010,Mission,M
13287,09/28/2010,Devonshire,M
13288,09/28/2010,77th Street,M
13289,09/28/2010,Hollywood,M
13290,09/28/2010,Topanga,M
13291,09/29/2010,Olympic,M
13292,09/29/2010,Devonshire,M
13293,09/29/2010,Hollenbeck,M
13294,09/29/2010,Topanga,M
13295,09/29/2010,Central,M
13296,09/29/2010,Topanga,M
13297,09/29/2010,Mission,M
13298,09/29/2010,Mission,F
13299,09/29/2010,Foothill,M
13300,09/29/2010,Northeast,M
13301,09/30/2010,Pacific,M
13302,09/30/2010,Foothill,M
13303,09/30/2010,Foothill,M
13304,09/30/2010,Foothill,M
13305,09/30/2010,Pacific,M
13306,09/30/2010,Topanga,M
13307,09/30/2010,Topanga,F
13308,09/30/2010,Topanga,M
13309,09/30/2010,Topanga,M
13310,09/30/2010,Hollenbeck,M
13311,09/30/2010,77th Street,M
13312,09/30/2010,West LA,M
13313,09/30/2010,Mission,M
13314,09/30/2010,77th Street,M
13315,01/13/2018,Olympic,M
13316,12/12/2010,Mission,M
13317,12/22/2010,77th Street,M
13318,03/09/2018,Olympic,F
13319,10/01/2010,Hollywood,M
13320,10/01/2010,77th Street,M
13321,10/01/2010,Rampart,M
13322,10/01/2010,Rampart,M
13323,10/01/2010,Hollenbeck,M
13324,03/09/2018,Olympic,M
13325,10/01/2010,Hollenbeck,M
13326,10/01/2010,Hollenbeck,M
13327,10/01/2010,Hollenbeck,M
13328,03/09/2018,Olympic,M
13329,10/01/2010,West LA,M
13330,10/01/2010,77th Street,M
13331,10/01/2010,77th Street,M
13332,10/01/2010,Foothill,M
13333,05/04/2018,Olympic,M
13334,07/14/2018,Olympic,M
13335,07/14/2018,Olympic,M
13336,10/02/2010,Harbor,M
13337,10/02/2010,Northeast,M
13338,10/02/2010,Foothill,M
13339,10/02/2010,Van Nuys,M
13340,10/02/2010,77th Street,M
13341,10/02/2010,77th Street,M
13342,08/10/2018,Olympic,M
13343,10/03/2010,77th Street,M
13344,10/03/2010,Pacific,M
13345,10/03/2010,Newton,M
13346,10/03/2010,Southwest,M
13347,10/03/2010,Newton,M
13348,08/10/2018,Olympic,F
13349,10/04/2018,Olympic,M
13350,09/30/2018,Olympic,M
13351,10/04/2010,Southeast,M
13352,10/04/2010,Southeast,M
13353,10/05/2010,Devonshire,M
13354,10/05/2010,Rampart,M
13355,10/05/2010,West Valley,M
13356,10/05/2010,77th Street,M
13357,10/06/2010,Devonshire,M
13358,10/06/2010,Devonshire,M
13359,10/06/2010,Pacific,M
13360,10/06/2010,Wilshire,M
13361,10/06/2010,Southeast,M
13362,10/06/2010,77th Street,M
13363,10/07/2010,West LA,M
13364,10/07/2010,Southeast,F
13365,10/07/2010,Newton,M
13366,10/07/2010,Southeast,M
13367,10/07/2010,Mission,M
13368,10/07/2010,Southeast,M
13369,10/07/2010,N Hollywood,M
13370,10/07/2010,N Hollywood,M
13371,10/07/2010,Central,M
13372,10/07/2010,Rampart,M
13373,10/07/2010,77th Street,M
13374,10/07/2010,Northeast,M
13375,10/07/2010,Northeast,F
13376,10/07/2010,Northeast,F
13377,10/07/2010,Northeast,F
13378,10/07/2010,Wilshire,F
13379,10/07/2010,Wilshire,M
13380,10/08/2010,Northeast,M
13381,10/08/2010,Hollywood,M
13382,10/08/2010,Central,M
13383,10/08/2010,Van Nuys,M
13384,10/08/2010,Rampart,M
13385,10/08/2010,Pacific,M
13386,10/08/2010,Pacific,M
13387,10/09/2010,Hollywood,M
13388,10/09/2010,Northeast,M
13389,10/10/2010,Pacific,F
13390,10/10/2010,Pacific,M
13391,10/10/2010,Pacific,M
13392,10/11/2010,Wilshire,M
13393,10/11/2010,Central,M
13394,10/11/2010,Southwest,M
13395,10/11/2010,Southwest,M
13396,10/11/2010,Mission,M
13397,10/12/2010,Southeast,M
13398,10/12/2010,Olympic,M
13399,10/13/2010,Southwest,F
13400,10/13/2010,Harbor,M
13401,10/13/2010,Central,M
13402,10/13/2010,Southeast,M
13403,10/13/2010,77th Street,M
13404,10/13/2010,77th Street,M
13405,10/13/2010,77th Street,M
13406,10/14/2010,77th Street,M
13407,10/14/2010,Mission,M
13408,10/14/2010,Mission,M
13409,10/14/2010,77th Street,M
13410,10/14/2010,Central,M
13411,10/14/2010,Central,M
13412,10/14/2010,Central,M
13413,10/14/2010,Central,M
13414,10/14/2010,West Valley,M
13415,10/14/2010,Southeast,M
13416,10/14/2010,Foothill,M
13417,10/14/2010,77th Street,M
13418,10/14/2010,Newton,M
13419,10/14/2010,Pacific,M
13420,10/14/2010,Southwest,M
13421,10/14/2010,Southwest,M
13422,10/15/2010,Foothill,M
13423,10/15/2010,Mission,M
13424,10/15/2010,Southwest,M
13425,10/16/2010,Rampart,M
13426,10/16/2010,Rampart,M
13427,10/16/2010,Rampart,M
13428,10/16/2010,Harbor,M
13429,10/16/2010,Southwest,M
13430,10/17/2010,Southeast,M
13431,10/17/2010,Newton,M
13432,10/18/2010,Rampart,M
13433,10/18/2010,77th Street,M
13434,10/18/2010,Van Nuys,M
13435,10/18/2010,Southeast,M
13436,10/18/2010,77th Street,M
13437,10/18/2010,77th Street,M
13438,10/18/2010,Foothill,M
13439,10/18/2010,Harbor,M
13440,10/19/2010,Southwest,M
13441,10/19/2010,Wilshire,M
13442,10/19/2010,Northeast,M
13443,10/19/2010,77th Street,M
13444,10/19/2010,Pacific,M
13445,10/19/2010,Pacific,M
13446,10/19/2010,Topanga,M
13447,10/19/2010,Topanga,M
13448,10/19/2010,Pacific,M
13449,10/19/2010,Pacific,M
13450,10/19/2010,Newton,M
13451,10/19/2010,Foothill,M
13452,10/19/2010,Devonshire,M
13453,10/20/2010,Rampart,M
13454,10/20/2010,Southwest,M
13455,10/20/2010,77th Street,M
13456,10/20/2010,Hollenbeck,M
13457,10/20/2010,Topanga,M
13458,10/20/2010,Topanga,M
13459,10/20/2010,77th Street,M
13460,10/20/2010,Topanga,M
13461,10/21/2010,Wilshire,M
13462,10/21/2010,Hollenbeck,M
13463,10/21/2010,Hollenbeck,M
13464,10/21/2010,77th Street,M
13465,10/21/2010,West LA,M
13466,10/21/2010,Newton,M
13467,10/21/2010,Newton,M
13468,10/21/2010,Central,F
13469,10/21/2010,Southwest,M
13470,10/22/2010,Central,M
13471,05/13/2010,Rampart,M
13472,10/22/2010,Rampart,M
13473,10/22/2010,Topanga,M
13474,10/22/2010,Topanga,M
13475,10/22/2010,Rampart,M
13476,10/22/2010,N Hollywood,M
13477,10/22/2010,Mission,M
13478,10/22/2010,Pacific,M
13479,10/22/2010,Mission,M
13480,10/22/2010,Newton,M
13481,10/22/2010,Hollywood,M
13482,10/23/2010,Van Nuys,F
13483,10/23/2010,Southwest,M
13484,10/23/2010,Southwest,M
13485,10/23/2010,Southwest,M
13486,10/24/2010,Pacific,M
13487,10/24/2010,Pacific,M
13488,10/25/2010,Devonshire,M
13489,10/25/2010,77th Street,M
13490,10/26/2010,Northeast,M
13491,10/26/2010,Hollywood,M
13492,10/26/2010,Southeast,M
13493,10/26/2010,Mission,M
13494,10/27/2010,Devonshire,M
13495,10/27/2010,Central,F
13496,10/27/2010,Southeast,M
13497,10/27/2010,Topanga,M
13498,10/27/2010,Southeast,M
13499,10/27/2010,Newton,M
13500,10/27/2010,Southwest,M
13501,10/27/2010,Southwest,F
13502,10/27/2010,Southeast,M
13503,10/27/2010,Southeast,M
13504,10/27/2010,Olympic,M
13505,10/27/2010,Olympic,M
13506,10/27/2010,Olympic,M
13507,10/27/2010,Topanga,M
13508,10/28/2010,Hollywood,M
13509,10/28/2010,Olympic,M
13510,10/28/2010,West Valley,M
13511,10/28/2010,Hollenbeck,M
13512,10/28/2010,Newton,M
13513,10/28/2010,Newton,F
13514,10/28/2010,Foothill,M
13515,10/28/2010,Foothill,M
13516,10/28/2010,Southwest,M
13517,10/28/2010,Central,F
13518,10/29/2010,Van Nuys,M
13519,10/29/2010,Van Nuys,F
13520,10/29/2010,Hollenbeck,M
13521,10/29/2010,Harbor,M
13522,10/29/2010,Southwest,M
13523,10/30/2010,Mission,M
13524,10/30/2010,77th Street,M
13525,10/30/2010,Central,M
13526,10/30/2010,Rampart,M
13527,10/30/2010,Rampart,M
13528,10/30/2010,Rampart,M
13529,10/30/2010,77th Street,M
13530,10/31/2010,Southwest,M
13531,11/01/2010,Hollywood,M
13532,11/01/2010,Hollywood,M
13533,11/01/2010,Southeast,M
13534,11/01/2010,Harbor,M
13535,11/02/2010,Southeast,M
13536,11/02/2010,West Valley,M
13537,11/02/2010,Central,M
13538,11/02/2010,Central,M
13539,11/02/2010,77th Street,M
13540,11/03/2010,Rampart,M
13541,11/03/2010,Devonshire,M
13542,11/03/2010,Mission,M
13543,11/03/2010,Southwest,F
13544,11/03/2010,Olympic,M
13545,11/03/2010,Central,M
13546,11/03/2010,Pacific,M
13547,11/03/2010,Foothill,M
13548,11/03/2010,77th Street,M
13549,11/03/2010,Pacific,M
13550,11/04/2010,Topanga,M
13551,11/04/2010,West Valley,M
13552,11/04/2010,Rampart,M
13553,11/04/2010,77th Street,M
13554,11/04/2010,Hollywood,M
13555,11/04/2010,Newton,M
13556,11/04/2010,Southeast,M
13557,11/04/2010,Southeast,M
13558,11/04/2010,Southeast,M
13559,11/04/2010,Southeast,M
13560,11/04/2010,Southeast,M
13561,11/04/2010,Hollywood,M
13562,11/05/2010,Van Nuys,M
13563,11/05/2010,77th Street,M
13564,11/05/2010,77th Street,M
13565,11/05/2010,Foothill,M
13566,11/05/2010,N Hollywood,M
13567,11/05/2010,Foothill,M
13568,11/06/2010,77th Street,M
13569,11/06/2010,Pacific,M
13570,11/07/2010,Southeast,M
13571,11/08/2010,N Hollywood,M
13572,11/08/2010,Rampart,M
13573,11/08/2010,Van Nuys,M
13574,11/08/2010,Southwest,M
13575,11/08/2010,Southeast,M
13576,11/08/2010,Central,M
13577,11/08/2010,Central,M
13578,11/08/2010,N Hollywood,M
13579,11/08/2010,Mission,M
13580,11/09/2010,West Valley,M
13581,11/09/2010,Wilshire,M
13582,11/09/2010,Wilshire,M
13583,11/09/2010,Devonshire,M
13584,11/09/2010,Central,M
13585,11/09/2010,Central,M
13586,11/09/2010,77th Street,M
13587,11/09/2010,N Hollywood,M
13588,11/09/2010,Hollenbeck,M
13589,11/09/2010,77th Street,M
13590,11/09/2010,Pacific,M
13591,11/09/2010,Pacific,M
13592,11/10/2010,Northeast,M
13593,11/10/2010,Newton,M
13594,11/10/2010,Devonshire,M
13595,11/10/2010,Topanga,M
13596,11/10/2010,Topanga,M
13597,11/10/2010,West Valley,M
13598,11/10/2010,Pacific,M
13599,11/10/2010,N Hollywood,M
13600,11/11/2010,Foothill,M
13601,11/11/2010,Pacific,M
13602,11/11/2010,Newton,M
13603,11/11/2010,Pacific,M
13604,11/11/2010,Northeast,M
13605,11/11/2010,Topanga,F
13606,11/11/2010,Topanga,M
13607,11/11/2010,West LA,M
13608,11/11/2010,Southeast,M
13609,11/11/2010,Hollywood,M
13610,11/11/2010,Pacific,M
13611,11/11/2010,Hollywood,F
13612,11/11/2010,Hollywood,M
13613,11/12/2010,N Hollywood,M
13614,11/12/2010,Harbor,F
13615,11/12/2010,Topanga,M
13616,11/12/2010,Devonshire,F
13617,11/13/2010,Central,M
13618,11/13/2010,West LA,M
13619,11/14/2010,Central,M
13620,11/15/2010,Southeast,M
13621,11/15/2010,Olympic,M
13622,11/15/2010,Central,F
13623,11/15/2010,Pacific,M
13624,11/16/2010,77th Street,M
13625,11/16/2010,West LA,M
13626,11/16/2010,Foothill,M
13627,11/16/2010,Newton,M
13628,11/16/2010,Northeast,M
13629,11/16/2010,Central,M
13630,11/16/2010,Mission,M
13631,11/17/2010,N Hollywood,M
13632,11/17/2010,Mission,M
13633,11/17/2010,Newton,M
13634,11/17/2010,Southwest,M
13635,11/17/2010,Southeast,M
13636,11/17/2010,Southwest,M
13637,11/17/2010,Rampart,M
13638,11/17/2010,Hollenbeck,F
13639,11/17/2010,Hollenbeck,M
13640,11/17/2010,Devonshire,M
13641,11/17/2010,Devonshire,M
13642,11/17/2010,West LA,M
13643,11/17/2010,Topanga,M
13644,11/18/2010,Van Nuys,M
13645,11/18/2010,N Hollywood,M
13646,11/18/2010,Southwest,M
13647,11/18/2010,Southeast,M
13648,11/18/2010,Devonshire,M
13649,11/18/2010,Devonshire,M
13650,11/18/2010,Harbor,M
13651,11/18/2010,Foothill,M
13652,11/18/2010,Topanga,M
13653,11/18/2010,Southwest,M
13654,11/18/2010,Mission,M
13655,11/18/2010,Mission,M
13656,11/18/2010,West LA,M
13657,11/18/2010,West LA,M
13658,11/18/2010,Southwest,M
13659,11/18/2010,Pacific,M
13660,11/19/2010,Hollywood,M
13661,02/01/2011,Central,F
13662,11/19/2010,Topanga,F
13663,11/19/2010,Topanga,M
13664,11/19/2010,Southwest,M
13665,11/19/2010,Pacific,F
13666,11/19/2010,Rampart,M
13667,11/19/2010,Rampart,M
13668,11/20/2010,Newton,M
13669,11/20/2010,Pacific,M
13670,11/21/2010,Southeast,M
13671,11/21/2010,Rampart,M
13672,11/21/2010,Southwest,M
13673,11/21/2010,Newton,M
13674,11/22/2010,N Hollywood,M
13675,11/22/2010,Hollywood,M
13676,11/22/2010,Southwest,M
13677,11/22/2010,Wilshire,M
13678,11/22/2010,Topanga,M
13679,11/22/2010,Pacific,M
13680,11/23/2010,Hollywood,M
13681,11/23/2010,Hollywood,M
13682,11/23/2010,77th Street,M
13683,11/24/2010,Pacific,M
13684,11/24/2010,Van Nuys,M
13685,02/12/2019,Rampart,F
13686,11/26/2010,Central,F
13687,02/12/2019,Rampart,F
13688,11/26/2010,Southwest,F
13689,11/27/2010,Central,M
13690,11/27/2010,Pacific,M
13691,02/12/2019,Rampart,M
13692,02/12/2019,Rampart,M
13693,11/28/2010,Van Nuys,M
13694,11/28/2010,Mission,M
13695,11/29/2010,Wilshire,M
13696,11/29/2010,Southwest,M
13697,11/30/2010,Central,M
13698,11/30/2010,Central,F
13699,11/30/2010,Harbor,M
13700,12/01/2010,Topanga,M
13701,12/01/2010,Southeast,M
13702,12/01/2010,Central,M
13703,12/01/2010,Central,M
13704,12/01/2010,Central,M
13705,12/01/2010,Central,M
13706,12/01/2010,West Valley,M
13707,12/01/2010,Southeast,M
13708,12/02/2010,N Hollywood,M
13709,12/02/2010,Foothill,M
13710,12/02/2010,Central,M
13711,12/02/2010,77th Street,M
13712,12/02/2010,Topanga,M
13713,12/03/2010,Southeast,M
13714,12/03/2010,Southeast,M
13715,12/03/2010,Topanga,M
13716,12/03/2010,Wilshire,M
13717,12/03/2010,Topanga,M
13718,12/03/2010,Pacific,M
13719,12/03/2010,Pacific,M
13720,12/03/2010,Southeast,M
13721,12/03/2010,Pacific,M
13722,12/03/2010,Topanga,M
13723,12/03/2010,Topanga,F
13724,12/03/2010,Topanga,M
13725,12/03/2010,Southwest,M
13726,12/03/2010,Topanga,F
13727,12/03/2010,Newton,M
13728,12/03/2010,Southwest,M
13729,12/04/2010,Northeast,M
13730,12/04/2010,Pacific,M
13731,12/04/2010,Newton,M
13732,12/04/2010,Southwest,M
13733,12/04/2010,Foothill,M
13734,12/04/2010,Foothill,M
13735,12/05/2010,Southeast,M
13736,12/06/2010,Harbor,M
13737,12/06/2010,Central,M
13738,12/06/2010,Pacific,F
13739,12/06/2010,Southeast,M
13740,12/07/2010,Mission,F
13741,12/07/2010,Rampart,M
13742,12/07/2010,Rampart,F
13743,12/07/2010,Central,M
13744,12/07/2010,West Valley,M
13745,12/07/2010,Central,M
13746,12/07/2010,Central,F
13747,12/07/2010,Harbor,M
13748,12/07/2010,Olympic,M
13749,12/07/2010,Newton,M
13750,12/08/2010,Southeast,M
13751,12/08/2010,Olympic,M
13752,12/08/2010,77th Street,M
13753,12/08/2010,Newton,M
13754,12/08/2010,77th Street,M
13755,12/08/2010,Van Nuys,M
13756,12/08/2010,Topanga,M
13757,12/08/2010,77th Street,M
13758,12/08/2010,77th Street,F
13759,12/08/2010,77th Street,F
13760,12/08/2010,Newton,M
13761,12/08/2010,N Hollywood,F
13762,12/08/2010,N Hollywood,M
13763,12/08/2010,Wilshire,M
13764,12/09/2010,Mission,M
13765,12/09/2010,Central,F
13766,12/09/2010,Southwest,M
13767,12/09/2010,Newton,M
13768,12/09/2010,N Hollywood,M
13769,12/09/2010,Hollenbeck,M
13770,12/10/2010,Devonshire,M
13771,12/10/2010,Devonshire,M
13772,02/01/2011,77th Street,M
13773,02/01/2011,Rampart,M
13774,02/01/2011,Olympic,M
13775,12/10/2010,Van Nuys,M
13776,12/11/2010,West LA,M
13777,12/11/2010,Rampart,M
13778,12/11/2010,Hollywood,M
13779,12/11/2010,Southeast,M
13780,12/11/2010,Hollywood,M
13781,12/12/2010,Mission,M
13782,12/13/2010,Wilshire,M
13783,12/13/2010,Topanga,M
13784,12/13/2010,Southwest,M
13785,12/13/2010,Southeast,M
13786,12/14/2010,Southwest,M
13787,12/14/2010,Central,M
13788,12/14/2010,77th Street,M
13789,12/15/2010,Southwest,M
13790,12/15/2010,Southeast,M
13791,12/15/2010,Southeast,M
13792,12/15/2010,Mission,M
13793,12/16/2010,Pacific,M
13794,12/16/2010,Southeast,M
13795,12/16/2010,Central,M
13796,12/16/2010,Central,M
13797,12/16/2010,Central,F
13798,12/16/2010,Southwest,M
13799,12/16/2010,Topanga,M
13800,12/16/2010,Topanga,M
13801,12/17/2010,Pacific,M
13802,12/16/2010,Topanga,M
13803,12/17/2010,Southeast,M
13804,12/17/2010,Olympic,M
13805,12/17/2010,Foothill,M
13806,06/06/2010,Rampart,M
13807,12/17/2010,Devonshire,M
13808,12/17/2010,Devonshire,M
13809,12/18/2010,Harbor,M
13810,12/21/2010,Newton,M
13811,12/21/2010,Van Nuys,M
13812,12/21/2010,Devonshire,M
13813,12/21/2010,Southwest,M
13814,12/21/2010,Mission,M
13815,12/22/2010,Topanga,M
13816,12/22/2010,Rampart,M
13817,12/22/2010,Van Nuys,M
13818,12/22/2010,Van Nuys,F
13819,12/23/2010,Topanga,M
13820,12/23/2010,Pacific,M
13821,12/23/2010,Rampart,M
13822,12/23/2010,West LA,M
13823,12/24/2010,Foothill,M
13824,12/24/2010,Pacific,M
13825,12/24/2010,Hollywood,M
13826,12/26/2010,77th Street,M
13827,12/26/2010,77th Street,M
13828,12/27/2010,Southeast,M
13829,12/27/2010,Foothill,M
13830,12/27/2010,Foothill,M
13831,12/27/2010,Foothill,M
13832,12/28/2010,Rampart,M
13833,12/28/2010,Hollywood,M
13834,12/28/2010,77th Street,M
13835,12/28/2010,77th Street,F
13836,12/28/2010,77th Street,M
13837,12/29/2010,Olympic,M
13838,12/29/2010,Newton,M
13839,12/29/2010,Devonshire,M
